sku,vendor_name,vendor_code,collection,fabric,colour_code,seq,title,description,image_url,price,cost,qty,shopify_status,product_type,handle
SMT-GEN-SBN-PNK-10157,SAREE MART,SMT,GEN,SBN,PNK,10157.0,JHUMKI (झुमकी),A lovely pastel pink semi-tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04052_1c21b180-f224-4292-9c9d-3bb3c6fc31e9.jpg,2499.00,850.00,0,draft,SAREES,shanwb755
SMT-GEN-SBN-BLU-10156,SAREE MART,SMT,GEN,SBN,BLU,10156.0,HANSIKA (हंसिका),A lovely pastel blue semi-tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03994_ffbae5c7-9a98-4653-a10e-18d0c74deacf.jpg,2499.00,850.00,0,draft,SAREES,shanwb751
SMT-GEN-SBN-LAV-10155,SAREE MART,SMT,GEN,SBN,LAV,10155.0,SHASHWATI (शाश्वती),A lovely light lavender semi-tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03793_c06121e1-a988-4b12-8d38-3f719063a5cc.jpg,2499.00,850.00,0,draft,SAREES,shanwb752
SMT-GEN-SBN-YLW-10154,SAREE MART,SMT,GEN,SBN,YLW,10154.0,MAYURA (मयूरा),A lovely pastel yellow semi-tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03636_331bf395-0642-4a53-9052-5eeb42e92d21.jpg,2499.00,850.00,0,draft,SAREES,shanwb753
SMT-GEN-SBN-SLV-10153,SAREE MART,SMT,GEN,SBN,SLV,10153.0,RADHIKA (राधिका),A lovely pastel green semi -tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03883_0fa72828-4dce-4ad7-af58-6a92b9024216.jpg,2499.00,850.00,0,draft,SAREES,shanwb754
SMT-GEN-SBN-BLU-10152,SAREE MART,SMT,GEN,SBN,BLU,10152.0,SHANKARI (शांकारी),A lovely pastel blue semi -tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03493_3c9eaea2-790b-4c67-a176-ae8365d578b6.jpg,2499.00,850.00,0,draft,SAREES,shanwb750
SMT-GEN-SBN-PNK-10151,SAREE MART,SMT,GEN,SBN,PNK,10151.0,MAANIKA (माणिका),A lovely pastel pink semi -tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04309_fb2aab45-5b32-4e72-b1bf-19303d7b4748.jpg,2499.00,850.00,0,draft,SAREES,shanwb749
SMT-GEN-SBN-LAV-10150,SAREE MART,SMT,GEN,SBN,LAV,10150.0,NARMADHI (नर्मधी),A lovely pastel mauve semi -tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03721_abc829e5-3fd6-455f-9614-0bcb2e895f32.jpg,2499.00,850.00,0,draft,SAREES,shanwb748
SMT-GEN-SBN-GRN-10149,SAREE MART,SMT,GEN,SBN,GRN,10149.0,KAMALINI (कमलिनी),A lovely pastel green semi -tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03169_ff1ed0af-2615-44d0-aa8a-64fe85c069dd.jpg,2499.00,850.00,0,draft,SAREES,shanwb747
SMT-GEN-SBN-GRN-10148,SAREE MART,SMT,GEN,SBN,GRN,10148.0,PRABHAVATI (प्रभावती),A lovely pastel green semi -tissue Banarasi saree with woven motifs all over the body of the saree. The saree has a simple Pallu and a tissue blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03560_f50617b3-560c-40c3-8374-cdad6d1249c6.jpg,2499.00,850.00,0,draft,SAREES,shanwb746
SMT-GEN-SBN-TEL-10147,SAREE MART,SMT,GEN,SBN,TEL,10147.0,CHITRANI (चित्राणी),A beautiful dark teal matka semi-banarasi saree with a light blue and silver zari border. The saree has a rich pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04372_0e06942b-1571-4303-867c-a96c8b017e2d.jpg,2499.00,850.00,0,draft,SAREES,shanwb745
SMT-GEN-SBN-RED-10146,SAREE MART,SMT,GEN,SBN,RED,10146.0,ANANDINI (आनंदिनी),A beautiful red matka semi-banarasi saree with a dark green and silver zari border. The saree has a rich pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03899.jpg,2499.00,850.00,0,draft,SAREES,shanwb744
SMT-GEN-SBN-GRY-10145,SAREE MART,SMT,GEN,SBN,GRY,10145.0,GANGAADHI (गंगाधि),A beautiful grey semi-katana silk saree with a beautiful gold zari border. The saree has rich gold zari on one side of the border. The saree has a beautiful red & pink satin border and a rich red pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04196_8df61d35-26d9-4386-b0ed-b5a514c1c492.jpg,2499.00,850.00,0,draft,SAREES,shanwb743
SMT-GEN-SBN-CRM-10144,SAREE MART,SMT,GEN,SBN,CRM,10144.0,SHUBHAMANI (शुभमणि),A lovely gold banarasi semi-tissue saree with a gold zari border and pink zari border. The saree also has a pink temple woven border. The saree has a gorgeous pallu with rich gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04261_b30766a0-9d58-4f66-8339-e1a7bbb7ac69.jpg,2499.00,850.00,0,draft,SAREES,shanwb742
SMT-GEN-SBN-GLD-10143,SAREE MART,SMT,GEN,SBN,GLD,10143.0,VASUNDHARA (वसुंधरा),A lovely gold banarasi semi-tissue saree with a gold zari border and pink zari border. The saree also has a light pink temple woven border. The saree has a gorgeous pallu with rich gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04111.jpg,2499.00,850.00,0,draft,SAREES,shanwb741
SMT-GEN-SBN-GLD-10142,SAREE MART,SMT,GEN,SBN,GLD,10142.0,MAHESHWARI DEVI (महेश्वरी देवी),A lovely gold banarasi semi-tissue saree with a gold zari border and black zari border. The saree also has a black temple woven border. The saree has a gorgeous pallu with rich gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG05836.jpg,2499.00,850.00,0,draft,SAREES,shanwb740
SMT-GEN-SBN-CRM-10141,SAREE MART,SMT,GEN,SBN,CRM,10141.0,VIDYAVATI (विद्यावती),A lovely creamish gold banarasi semi-tissue saree with a gold zari border and light violet zari border. The saree also has a light violet temple woven border. The saree has a gorgeous pallu with rich gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04438_01cb4fe0-0160-4ef4-92c4-72f81324d0d8.jpg,2499.00,850.00,0,draft,SAREES,shanwb738
SMT-GEN-SBN-GLD-10140,SAREE MART,SMT,GEN,SBN,GLD,10140.0,TULSIANI (तुल्सियानी),A lovely gold banarasi semi-tissue saree with a gold zari border and light violet zari border. The saree also has a light violet temple woven border. The saree has a gorgeous pallu with rich gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04395.jpg,2499.00,850.00,0,draft,SAREES,shanwb736
SMT-GEN-SBN-CRM-10139,SAREE MART,SMT,GEN,SBN,CRM,10139.0,SWARNALI (स्वर्णाली),"A gorgeous creamish gold banarasi semi-tissue saree with a multi-coloured border in blue, orange and purple. The border has lovely woven threadwork on it and a rich Pallu in purple.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04323_56aa51f7-c2b1-4bdf-8d29-96baf336d335.jpg,2499.00,850.00,0,active,SAREES,shanwb734
SMT-GEN-SBN-GLD-10138,SAREE MART,SMT,GEN,SBN,GLD,10138.0,BHAVANI (भावानी),"A gorgeous gold banarasi semi-tissue saree with a multi-coloured border in blue, orange and purple. The border has lovely woven threadwork on it and a rich Pallu in purple.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04238_0350f2da-9750-40b4-a683-ee88e427f6a9.jpg,2499.00,850.00,0,draft,SAREES,shanwb733
SMT-GEN-SBN-BGE-10137,SAREE MART,SMT,GEN,SBN,BGE,10137.0,LALITHAMALINI (ललितामalini),A beautiful beige semi-kataan silk banarasi saree with a gold floral zari border. The saree has a rich pallu with gold zari and delicate gold floral zari buttas on the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG05810.jpg,2499.00,850.00,0,draft,SAREES,shanwb732
SMT-GEN-SBN-RED-10136,SAREE MART,SMT,GEN,SBN,RED,10136.0,GANGESHWARI (गंगेेश्वरी),A beautiful red semi-kataan silk banarasi saree with a gold floral zari border. The saree has a rich pallu with gold zari and delicate gold floral zari buttas on the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03455_1328b734-5489-41d7-8e6f-e41e9a2e3986.jpg,2499.00,850.00,0,draft,SAREES,shanwb731
SMT-GEN-SBN-GRN-10135,SAREE MART,SMT,GEN,SBN,GRN,10135.0,SARANIKA (सारणिका),A beautiful mint green semi-kataan silk banarasi saree with a gold floral zari border. The saree has a rich pallu with gold zari and delicate gold floral zari buttas on the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04190_fb308097-de49-4cc1-afe8-f0983fd7d6b1.jpg,2499.00,850.00,0,draft,SAREES,shanwb730
SMT-GEN-SBN-BLU-10134,SAREE MART,SMT,GEN,SBN,BLU,10134.0,SANNIDHI (सन्निधि),A beautiful blue semi-kataan silk banarasi saree with a gold floral zari border. The saree has a rich pallu with gold zari and delicate gold floral zari buttas on the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03133.jpg,2499.00,850.00,0,draft,SAREES,shanwb729
SMT-GEN-SBN-WHT-10133,SAREE MART,SMT,GEN,SBN,WHT,10133.0,RISHIKA (ऋषिका),A beautiful off white semi-kataan silk banarasi saree with a gold floral zari border. The saree has a rich pallu with gold zari and delicate gold floral zari buttas on the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03255_b5a0c8e9-db16-460c-a19e-e2631ea2f4ca.jpg,2499.00,850.00,0,draft,SAREES,shanwb727
SMT-GEN-SBN-GRN-10132,SAREE MART,SMT,GEN,SBN,GRN,10132.0,KAVYASHREE (काव्यश्री),A beautiful green semi-kataan silk banarasi saree with a gold floral zari border. The saree has a rich pallu with gold zari and delicate gold floral zari buttas on the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG05616.jpg,2499.00,850.00,0,draft,SAREES,shanwb726
SMT-GEN-SBN-BLU-10131,SAREE MART,SMT,GEN,SBN,BLU,10131.0,BHAGIRATHI (भागीरथी),A beautiful electric blue semi-kataan silk banarasi saree with a lovely floral red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03527.jpg,2499.00,850.00,0,draft,SAREES,shanwb725
SMT-GEN-SBN-TEL-10130,SAREE MART,SMT,GEN,SBN,TEL,10130.0,PUSHPAVATI (पुष्पवती),A beautiful peacock blue semi-kataan silk banarasi saree with a lovely floral red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG02820_1d191279-533a-4fa8-a254-b4fc7c2d94dc.jpg,2499.00,850.00,0,draft,SAREES,shanwb724
SMT-GEN-SBN-BLU-10129,SAREE MART,SMT,GEN,SBN,BLU,10129.0,SHASHI (शशी),A beautiful electric blue semi-kataan silk banarasi saree with a lovely red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG02810_0d8712ef-fdba-4e7b-8640-b79f75e572fc.jpg,2499.00,850.00,0,draft,SAREES,shanwb722
SMT-GEN-SBN-PUR-10128,SAREE MART,SMT,GEN,SBN,PUR,10128.0,TEERTHA (तीर्था),A gorgeous purple coloured banarasi semi -kataan silk saree with a red temple border gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04129.jpg,2499.00,850.00,0,draft,SAREES,shanwb721
SMT-GEN-SBN-PUR-10127,SAREE MART,SMT,GEN,SBN,PUR,10127.0,NARMADA (नर्मदा),A beautiful dark purple semi-kataan silk banarasi saree with a lovely red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG02784_a8474b46-f965-4f72-96a8-e75cb64754dd.jpg,2499.00,850.00,0,draft,SAREES,shanwb720
SMT-GEN-SBN-YLW-10126,SAREE MART,SMT,GEN,SBN,YLW,10126.0,ESHWARI DEVI (ईश्वरी देवी),A beautiful mustard semi-kataan silk banarasi saree with a lovely red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC05886.jpg,2499.00,850.00,0,draft,SAREES,shanwb719
SMT-GEN-SBN-BLU-10125,SAREE MART,SMT,GEN,SBN,BLU,10125.0,HARSHINI (हर्षिणी),A gorgeous blue banarasi semi -kataan silk saree with a red temple and gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG02915_a53b6233-1854-4359-acc1-fa4ce3063554.jpg,2499.00,850.00,0,draft,SAREES,shanwb718
SMT-GEN-SBN-GRN-10124,SAREE MART,SMT,GEN,SBN,GRN,10124.0,DEVENDRANI (देवेंद्रानी),A beautiful bottle green semi-kataan silk banarasi saree with a lovely red and gold zari border. The body of the saree has floral buttas on it. The saree has a rich pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC05846.jpg,2499.00,850.00,0,draft,SAREES,shanwb717
SMT-GEN-SBN-RED-10123,SAREE MART,SMT,GEN,SBN,RED,10123.0,MANIKARNIKA (मणिकर्णिका),A beautiful light red semi-kataan silk banarasi saree with a silver floral zari border. The saree has a rich pallu with gold zari and delicate gold floral zari buttas on the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04233.jpg,2499.00,850.00,0,draft,SAREES,shanwb716
SMT-GEN-SBN-RED-10122,SAREE MART,SMT,GEN,SBN,RED,10122.0,GHATSIKA (घाटसिका),A beautiful red semi-kataan silk banarasi saree with a gold floral zari border. The saree has a rich pallu with gold zari and delicate gold floral zari buttas on the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG04048_0abea416-1b8e-4e07-b32f-4118ed247a46.jpg,2499.00,850.00,0,draft,SAREES,shanwb715
SMT-GEN-SBN-YLW-10121,SAREE MART,SMT,GEN,SBN,YLW,10121.0,VIDHATRI (विदात्री),A gorgeous mustard chequered banarasi semi -kataan silk saree with a red temple and gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03221_27e7a4e3-f6b6-4cf5-b17b-dc8fe0fb9990.jpg,2499.00,850.00,0,draft,SAREES,shanwb713
SMT-GEN-SBN-GRN-10120,SAREE MART,SMT,GEN,SBN,GRN,10120.0,SARASWATI (सरस्वती),A gorgeous bottle green chequered banarasi semi-kataan silk saree with a red temple gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG02742_2024384b-beb1-4965-8afc-df892e6eae38.jpg,2499.00,850.00,0,draft,SAREES,shanwb711
SMT-GEN-SBN-PUR-10119,SAREE MART,SMT,GEN,SBN,PUR,10119.0,VARANASI (वाराणसी),A gorgeous purple chequered banarasi semi -kataan silk saree with a red temple and gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03864_de3f8f32-f294-4a0b-a8d4-00a6fc8bc631.jpg,2499.00,850.00,0,draft,SAREES,shanwb710
SMT-GEN-SBN-PUR-10118,SAREE MART,SMT,GEN,SBN,PUR,10118.0,GANGOTRI (गंगोत्री),A gorgeous purple chequered banarasi semi -kataan silk saree with a red temple and gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03589_7346f7d4-041b-4328-82bf-70223f25e3f5.jpg,2499.00,850.00,0,draft,SAREES,shanwb709
SMT-GEN-SBN-BLU-10117,SAREE MART,SMT,GEN,SBN,BLU,10117.0,VARANIKA (वाराणिका),A gorgeous blue chequered banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03711.jpg,2499.00,850.00,0,draft,SAREES,shanwb708
SMT-GEN-SBN-GRN-10116,SAREE MART,SMT,GEN,SBN,GRN,10116.0,CHANDRASEKHA (चंद्रशेखा),A gorgeous dark green chequered banarasi semi-kataan silk saree with a red temple gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG05786.jpg,2499.00,850.00,0,draft,SAREES,shanwb707
SMT-GEN-SBN-PUR-10115,SAREE MART,SMT,GEN,SBN,PUR,10115.0,YAMUNIKA (यमुनिका),A gorgeous purple coloured chequered banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03965_d0739750-d321-4821-bc79-fcb6b746e2e0.jpg,2499.00,850.00,0,draft,SAREES,shanwb706
SMT-GEN-SBN-YLW-10114,SAREE MART,SMT,GEN,SBN,YLW,10114.0,GANGESHA (गंगेेशा),A gorgeous mustard chequered banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG02851_2c2346d3-d5f4-40ce-ab42-2d66c7e1fb52.jpg,2499.00,850.00,0,draft,SAREES,shanwb705
SMT-GEN-SBN-BLU-10113,SAREE MART,SMT,GEN,SBN,BLU,10113.0,SHIVANI (शिवानी),A gorgeous dark blue chequered banarasi semi -kataan silk saree with a red Paithani gold zari border and gorgeous buttas on the body of the saree. The saree has a rich Pallu in red and a contrast red blouse,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG05371_102c4876-f26a-4cfd-b477-252d86329f71.jpg,2499.00,850.00,0,draft,SAREES,shanwb704
